yearSeason,slugSeason,slugTeam,idPlayer,namePlayer,idTeam,yearSeasonStart,numberJersey,countYearsExperience,weightLBS,heightInches,nameTeam,groupPosition,dateBirth,nameSchool,agePlayer,urlTeamSeasonLogo,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto,Include
2025,2024-25,HOU,1642263,Reed Sheppard,1610612745,2024,15,0,185,75,Reed,G,6/24/2004,Kentucky,20,https://stats.nba.com/media/img/teams/logos/season/2024-25/HOU_logo.svg,https://stats.nba.com/player/1642263,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642263.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642263.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,HOU,1631106,Tari Eason,1610612745,2024,17,2,215,80,Tari,F,5/10/2001,Louisiana State,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/HOU_logo.svg,https://stats.nba.com/player/1631106,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631106.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631106.png,https://stats.nba.com/media/players/700/1631106.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,HOU,1631466,Nate Williams,1610612745,2024,19,2,205,77,Nate,G,2/12/1999,Buffalo,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/HOU_logo.svg,https://stats.nba.com/player/1631466,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631466.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631466.png,https://stats.nba.com/media/players/700/1631466.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,HOU,1641806,Markquis Nowell,1610612745,2024,24,1,160,67,Markquis,G,12/25/1999,Kansas State,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/HOU_logo.svg,https://stats.nba.com/player/1641806,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641806.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641806.png,https://stats.nba.com/media/players/700/1641806.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,HOU,1630578,Alperen Sengun,1610612745,2024,28,3,243,83,Alperen,C,7/25/2002,Besiktas,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/HOU_logo.svg,https://stats.nba.com/player/1630578,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630578.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630578.png,https://stats.nba.com/media/players/700/1630578.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,HOU,201145,Jeff Green,1610612745,2024,32,16,235,80,Jeff,F,8/28/1986,Georgetown,38,https://stats.nba.com/media/img/teams/logos/season/2024-25/HOU_logo.svg,https://stats.nba.com/player/201145,https://stats.nba.com/media/players/230x185/201145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png,https://stats.nba.com/media/players/700/201145.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png,
2025,2024-25,IND,1630169,Tyrese Haliburton,1610612754,2024,0,4,185,77,Tyrese,G,2/29/2000,Iowa State,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1630169,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630169.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630169.png,https://stats.nba.com/media/players/700/1630169.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,Y
2025,2024-25,IND,1631097,Bennedict Mathurin,1610612754,2024,0,2,210,77,Bennedict,G-F,6/19/2002,Arizona,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1631097,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631097.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631097.png,https://stats.nba.com/media/players/700/1631097.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,IND,1630167,Obi Toppin,1610612754,2024,1,4,220,81,Obi,F,3/4/1998,Dayton,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1630167,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630167.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630167.png,https://stats.nba.com/media/players/700/1630167.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,Y
2025,2024-25,IND,1629614,Andrew Nembhard,1610612754,2024,2,2,191,76,Andrew,G-F,1/16/2000,Gonzaga,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1629614,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629614.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629614.png,https://stats.nba.com/media/players/700/1629614.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,IND,1641803,Tristen Newton,1610612754,2024,4,0,190,77,Tristen,G,4/26/2001,Connecticut,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1641803,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641803.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641803.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,IND,1641716,Jarace Walker,1610612754,2024,5,1,235,79,Jarace,F,9/4/2003,Houston,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1641716,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641716.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641716.png,https://stats.nba.com/media/players/700/1641716.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,IND,1642402,Enrique Freeman,1610612754,2024,8,0,206,79,Enrique,F,7/29/2000,Akron,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1642402,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642402.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642402.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,IND,204456,T.J. McConnell,1610612754,2024,9,9,190,73,T.J.,G,3/25/1992,Arizona,32,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/204456,https://stats.nba.com/media/players/230x185/204456.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png,https://stats.nba.com/media/players/700/204456.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png,
2025,2024-25,IND,1631112,Kendall Brown,1610612754,2024,10,2,205,79,Kendall,G,5/11/2003,Baylor,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1631112,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631112.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631112.png,https://stats.nba.com/media/players/700/1631112.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,IND,1642277,Johnny Furphy,1610612754,2024,12,0,200,81,Johnny,G,12/8/2004,Kansas,19,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1642277,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642277.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642277.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,IND,1630164,James Wiseman,1610612754,2024,13,3,240,83,James,C,3/31/2001,Memphis,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1630164,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630164.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630164.png,https://stats.nba.com/media/players/700/1630164.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,IND,201949,James Johnson,1610612754,2024,16,15,240,79,James,F,2/20/1987,Wake Forest,37,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/201949,https://stats.nba.com/media/players/230x185/201949.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201949.png,https://stats.nba.com/media/players/700/201949.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201949.png,
2025,2024-25,IND,1631306,Cole Swider,1610612754,2024,21,2,220,80,Cole,F,5/8/1999,Syracuse,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/IND_logo.svg,https://stats.nba.com/player/1631306,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631306.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631306.png,https://stats.nba.com/media/players/700/1631306.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
