"","yearSeason","slugSeason","slugTeam","idPlayer","namePlayer","idTeam","yearSeasonStart","numberJersey","countYearsExperience","weightLBS","heightInches","nameTeam","groupPosition","dateBirth","nameSchool","agePlayer","urlTeamSeasonLogo","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
"96",2025,"2024-25","CLE",1629636,"Darius Garland",1610612739,2024,10,5,192,73,"Darius","G",2000-01-26,"Vanderbilt",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1629636","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629636.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629636.png","https://stats.nba.com/media/players/700/1629636.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"97",2025,"2024-25","CLE",1629631,"De'Andre Hunter",1610612739,2024,12,5,221,80,"De'Andre","F-G",1997-12-02,"Virginia",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1629631","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629631.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629631.png","https://stats.nba.com/media/players/700/1629631.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"98",2025,"2024-25","CLE",202684,"Tristan Thompson",1610612739,2024,13,13,254,81,"Tristan","C-F",1991-03-13,"Texas-Austin",34,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/202684","https://stats.nba.com/media/players/230x185/202684.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202684.png","https://stats.nba.com/media/players/700/202684.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202684.png"
"99",2025,"2024-25","CLE",1629643,"Chuma Okeke",1610612739,2024,18,4,229,79,"Chuma","F",1998-08-18,"Auburn",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1629643","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629643.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629643.png","https://stats.nba.com/media/players/700/1629643.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"100",2025,"2024-25","CLE",1641734,"Emoni Bates",1610612739,2024,21,1,202,80,"Emoni","F",2004-01-28,"Eastern Michigan",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1641734","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641734.png","https://stats.nba.com/media/players/700/1641734.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"101",2025,"2024-25","CLE",1642281,"Jaylon Tyson",1610612739,2024,24,0,215,78,"Jaylon","G-F",2002-12-02,"California",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1642281","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642281.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642281.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"102",2025,"2024-25","CLE",1641772,"Nae'Qwan Tomlin",1610612739,2024,30,0,210,82,"Nae'Qwan","F",2000-12-19,"Memphis",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1641772","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641772.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641772.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"103",2025,"2024-25","CLE",1628386,"Jarrett Allen",1610612739,2024,31,7,243,81,"Jarrett","C",1998-04-21,"Texas",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1628386","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png","https://stats.nba.com/media/players/700/1628386.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png"
"104",2025,"2024-25","CLE",1629731,"Dean Wade",1610612739,2024,32,5,228,81,"Dean","F-C",1996-11-20,"Kansas State",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1629731","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629731.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629731.png","https://stats.nba.com/media/players/700/1629731.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"105",2025,"2024-25","CLE",1631247,"Luke Travers",1610612739,2024,33,0,207,79,"Luke","F",2001-09-03,"Rockingham Flames (Aus.)",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1631247","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631247.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631247.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"106",2025,"2024-25","CLE",1630171,"Isaac Okoro",1610612739,2024,35,4,225,77,"Isaac","F-G",2001-01-26,"Auburn",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1630171","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630171.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630171.png","https://stats.nba.com/media/players/700/1630171.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"107",2025,"2024-25","CLE",1628378,"Donovan Mitchell",1610612739,2024,45,7,215,75,"Donovan","G",1996-09-07,"Louisville",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/CLE_logo.svg","https://stats.nba.com/player/1628378","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png","https://stats.nba.com/media/players/700/1628378.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png"
"108",2025,"2024-25","DAL",203957,"Danté Exum",1610612742,2024,0,7,214,77,"Danté","G",1995-07-13,"Australian Institute of Sport",29,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/203957","https://stats.nba.com/media/players/230x185/203957.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203957.png","https://stats.nba.com/media/players/700/203957.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203957.png"
"109",2025,"2024-25","DAL",1631108,"Max Christie",1610612742,2024,0,2,190,77,"Max","G",2003-02-10,"Michigan State",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/1631108","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631108.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631108.png","https://stats.nba.com/media/players/700/1631108.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"110",2025,"2024-25","DAL",1630702,"Jaden Hardy",1610612742,2024,1,2,198,75,"Jaden","G",2002-07-05,"NBA G League Ignite",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/1630702","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630702.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630702.png","https://stats.nba.com/media/players/700/1630702.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"111",2025,"2024-25","DAL",1641726,"Dereck Lively II",1610612742,2024,2,1,230,85,"Dereck","C",2004-02-12,"Duke",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/1641726","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641726.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641726.png","https://stats.nba.com/media/players/700/1641726.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"112",2025,"2024-25","DAL",203076,"Anthony Davis",1610612742,2024,3,12,253,82,"Anthony","F-C",1993-03-11,"Kentucky",32,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/203076","https://stats.nba.com/media/players/230x185/203076.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png","https://stats.nba.com/media/players/700/203076.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png"
"113",2025,"2024-25","DAL",203939,"Dwight Powell",1610612742,2024,7,10,240,82,"Dwight","F-C",1991-07-20,"Stanford",33,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/203939","https://stats.nba.com/media/players/230x185/203939.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203939.png","https://stats.nba.com/media/players/700/203939.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203939.png"
"114",2025,"2024-25","DAL",1641765,"Olivier-Maxence Prosper",1610612742,2024,8,1,230,79,"Olivier-Maxence","F",2002-07-03,"Marquette",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/1641765","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641765.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641765.png","https://stats.nba.com/media/players/700/1641765.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"115",2025,"2024-25","DAL",1630314,"Brandon Williams",1610612742,2024,10,2,190,73,"Brandon","G",1999-11-22,"Arizona",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/1630314","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630314.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630314.png","https://stats.nba.com/media/players/700/1630314.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"116",2025,"2024-25","DAL",202681,"Kyrie Irving",1610612742,2024,11,13,195,74,"Kyrie","G",1992-03-23,"Duke",33,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/202681","https://stats.nba.com/media/players/230x185/202681.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202681.png","https://stats.nba.com/media/players/700/202681.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202681.png"
"117",2025,"2024-25","DAL",1630230,"Naji Marshall",1610612742,2024,13,4,220,78,"Naji","F",1998-01-24,"Xavier",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/1630230","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630230.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630230.png","https://stats.nba.com/media/players/700/1630230.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"118",2025,"2024-25","DAL",1628997,"Caleb Martin",1610612742,2024,16,5,205,77,"Caleb","F",1995-09-28,"Nevada",29,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/1628997","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628997.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628997.png","https://stats.nba.com/media/players/700/1628997.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"119",2025,"2024-25","DAL",1630556,"Kessler Edwards",1610612742,2024,20,3,203,79,"Kessler","F",2000-08-09,"Pepperdine",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/DAL_logo.svg","https://stats.nba.com/player/1630556","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630556.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630556.png","https://stats.nba.com/media/players/700/1630556.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
